"season","holiday","weathersit","hum","casual","registered","cnt","raw_temp","raw_felt_temp","raw_windspeed","weekend","hr_cat"
"4","0","2",0.57,1,71,72,8.92,9.08,0,0,"Early Morning"
"4","0","2",0.62,7,261,268,8.92,9.08,0,0,"Morning Peak"
"4","0","2",0.54,10,422,432,11.74,11.72,6.03,0,"Morning Peak"
"4","0","2",0.66,14,245,259,8.92,9.08,0,0,"Morning Peak"
"4","0","2",0.58,20,109,129,11.74,11.72,12.73,0,"Midday"
"4","0","2",0.62,13,116,129,10.8,11.06,10.72,0,"Midday"
"4","0","2",0.54,16,159,175,12.68,13.04,8.71,0,"Midday"
"4","0","2",0.54,18,163,181,12.68,13.04,8.71,0,"Midday"
"4","0","2",0.58,11,127,138,12.68,13.04,6.7,0,"Midday"
"4","0","2",0.54,15,139,154,12.68,13.04,0,0,"Midday"
"4","0","1",0.54,20,218,238,12.68,13.04,0,0,"Midday"
"4","0","1",0.62,14,417,431,10.8,11.06,10.72,0,"Afternoon Peak"
"4","0","1",0.66,26,385,411,9.86,9.74,12.73,0,"Afternoon Peak"
"4","0","1",0.66,6,218,224,9.86,9.74,0,0,"Afternoon Peak"
"4","0","1",0.66,3,144,147,8.92,9.08,0,0,"Evening"
"4","0","1",0.66,4,139,143,8.92,7.76,6.03,0,"Evening"
"4","0","2",0.66,3,104,107,8.92,9.08,0,0,"Evening"
"4","0","2",0.62,13,40,53,9.86,9.74,0,0,"Evening"
"1","0","2",0.71,7,18,25,7.98,5.78,8.71,0,"Late Night"
"1","0","2",0.66,1,10,11,8.92,7.76,6.7,0,"Late Night"
"1","0","2",0.71,0,4,4,8.92,9.08,0,0,"Late Night"
"1","0","2",0.71,0,2,2,8.92,9.08,0,0,"Late Night"
"1","0","2",0.71,0,2,2,8.92,9.08,0,0,"Late Night"
"1","0","2",0.82,0,28,28,9.86,9.74,6.7,0,"Early Morning"
"1","0","2",0.87,1,75,76,8.92,9.08,0,0,"Early Morning"
"1","0","2",0.87,5,224,229,8.92,7.76,6.7,0,"Morning Peak"
"1","0","3",0.93,12,393,405,8.92,9.08,0,0,"Morning Peak"
"1","0","2",0.87,14,220,234,10.8,11.06,14.74,0,"Morning Peak"
"1","0","2",0.82,6,83,89,14.56,15.02,28.14,0,"Midday"
"1","0","2",0.82,3,53,56,14.56,15.02,28.14,0,"Midday"
"1","0","3",0.88,3,58,61,13.62,13.7,26.13,0,"Midday"
"1","0","3",0.94,3,55,58,12.68,13.04,20.1,0,"Midday"
"1","0","2",0.88,11,40,51,14.56,15.02,24.12,0,"Midday"
"1","0","2",0.88,4,57,61,14.56,15.02,26.13,0,"Midday"
"1","0","3",1,6,95,101,12.68,13.04,22.11,0,"Midday"
"1","0","3",1,3,226,229,12.68,13.04,22.11,0,"Afternoon Peak"
"1","0","2",1,2,278,280,12.68,13.04,20.1,0,"Afternoon Peak"
"1","0","2",0.94,9,200,209,15.5,15.68,22.11,0,"Afternoon Peak"
"1","0","2",0.94,5,162,167,15.5,15.68,24.12,0,"Evening"
"1","0","1",0.88,9,114,123,15.5,15.68,18.76,0,"Evening"
"1","0","1",0.88,3,102,105,15.5,15.68,16.75,0,"Evening"
"1","0","1",0.88,0,54,54,15.5,15.68,12.73,0,"Evening"
"1","0","2",0.82,3,24,27,15.5,15.68,6.7,0,"Late Night"
"1","0","1",0.94,0,15,15,12.68,13.04,6.03,0,"Late Night"
"1","0","1",0.82,1,10,11,14.56,15.02,6.7,0,"Late Night"
"1","0","1",0.67,0,6,6,12.68,13.04,10.72,0,"Late Night"
"1","0","1",0.82,0,3,3,9.86,9.74,8.71,0,"Late Night"
"1","0","1",0.82,1,15,16,9.86,9.74,0,0,"Early Morning"
"1","0","1",0.87,1,63,64,8.92,9.08,0,0,"Early Morning"
"1","0","1",0.93,4,182,186,7.98,7.76,0,0,"Morning Peak"
"1","0","2",0.87,10,333,343,8.92,9.08,0,0,"Morning Peak"
"1","0","2",0.87,10,218,228,9.86,9.74,6.03,0,"Morning Peak"
"1","0","2",0.82,13,128,141,10.8,11.06,6.03,0,"Midday"
"1","0","2",0.77,10,135,145,12.68,13.04,0,0,"Midday"
"1","0","2",0.55,22,180,202,14.56,15.02,0,0,"Midday"
"1","0","2",0.63,21,167,188,13.62,13.7,0,0,"Midday"
"1","0","2",0.63,23,136,159,13.62,13.7,0,0,"Midday"
"1","0","2",0.59,28,186,214,14.56,15.02,0,0,"Midday"
"1","0","2",0.63,30,226,256,13.62,13.7,0,0,"Midday"
"1","0","2",0.67,24,332,356,12.68,13.04,10.72,0,"Afternoon Peak"
"1","0","2",0.62,11,277,288,12.68,13.04,6.03,0,"Afternoon Peak"
"1","0","2",0.62,12,130,142,12.68,13.04,0,0,"Afternoon Peak"
"1","0","3",0.71,0,33,33,11.74,11.72,0,0,"Evening"
"1","0","3",0.71,2,15,17,11.74,11.72,0,0,"Evening"
"1","0","3",0.93,0,17,17,8.92,7.76,6.7,0,"Evening"
"1","0","3",0.87,1,10,11,10.8,11.06,0,0,"Evening"
"1","0","3",0.87,2,7,9,10.8,11.06,12.73,0,"Late Night"
"1","0","3",0.87,1,11,12,10.8,11.06,12.73,0,"Late Night"
"1","0","3",0.94,1,12,13,9.86,9.74,8.71,0,"Late Night"
"1","0","3",0.94,0,4,4,9.86,9.74,8.71,0,"Late Night"
"1","0","3",0.94,0,2,2,9.86,9.74,18.76,0,"Late Night"
"1","0","1",0.93,0,8,8,8.92,7.1,12.73,0,"Early Morning"
"1","0","1",0.82,0,40,40,9.86,9.74,16.75,0,"Early Morning"
"1","0","1",0.82,4,88,92,9.86,9.74,14.74,0,"Morning Peak"
"1","0","1",0.76,9,173,182,10.8,11.06,16.75,0,"Morning Peak"
"1","0","1",0.66,4,152,156,10.8,11.06,20.1,0,"Morning Peak"
"1","0","1",0.62,8,96,104,10.8,11.06,24.12,0,"Midday"
"1","0","1",0.58,26,148,174,10.8,11.06,30.15,0,"Midday"
"1","0","1",0.54,14,156,170,10.8,11.06,34.84,0,"Midday"
"1","0","1",0.5,17,177,194,10.8,11.06,30.82,0,"Midday"
"1","0","1",0.54,23,177,200,10.8,11.06,28.14,0,"Midday"
"1","0","1",0.54,12,191,203,9.86,9.74,24.12,0,"Midday"
"1","0","1",0.5,15,166,181,9.86,9.74,20.1,0,"Midday"
"1","0","1",0.53,11,129,140,8.92,7.1,14.74,0,"Afternoon Peak"
"1","0","1",0.5,4,91,95,8.92,5.78,16.75,0,"Afternoon Peak"
"1","0","1",0.53,1,75,76,7.98,5.78,12.73,0,"Afternoon Peak"
"1","0","1",0.61,3,47,50,7.04,3.8,22.11,0,"Evening"
"1","0","1",0.61,0,32,32,7.04,3.8,14.74,0,"Evening"
"1","0","1",0.66,4,43,47,7.04,5.12,12.73,0,"Evening"
"1","0","1",0.66,4,21,25,7.04,5.78,8.71,0,"Evening"
"1","0","2",0.7,3,20,23,7.04,5.12,10.72,1,"Late Night"
"1","0","2",0.66,1,15,16,7.04,7.1,0,1,"Late Night"
"1","0","2",0.66,4,22,26,7.04,5.78,6.03,1,"Late Night"
"1","0","2",0.7,0,5,5,7.04,5.78,6.03,1,"Late Night"
"1","0","2",0.66,0,3,3,7.04,5.12,10.72,1,"Late Night"
"1","0","2",0.66,1,3,4,7.04,5.12,10.72,1,"Early Morning"
"1","0","2",0.75,0,10,10,6.1,3.8,10.72,1,"Early Morning"
"1","0","1",0.7,0,10,10,6.1,1.82,24.12,1,"Morning Peak"
"1","0","1",0.7,0,27,27,5.16,1.82,12.73,1,"Morning Peak"
"1","0","1",0.45,3,53,56,6.1,1.82,28.14,1,"Morning Peak"
"1","0","1",0.42,4,52,56,6.1,1.16,32.83,1,"Midday"
"1","0","1",0.39,9,62,71,7.04,3.14,24.12,1,"Midday"
"1","0","1",0.39,15,79,94,7.98,5.12,18.76,1,"Midday"
"1","0","1",0.39,24,97,121,7.98,3.8,20.1,1,"Midday"
"1","0","1",0.39,15,70,85,7.98,3.8,20.1,1,"Midday"
"1","0","1",0.39,15,82,97,7.04,3.8,14.74,1,"Midday"
"1","0","1",0.42,25,74,99,7.04,5.12,12.73,1,"Midday"
"1","0","1",0.45,15,53,68,5.16,3.14,8.71,1,"Afternoon Peak"
"1","0","1",0.42,2,33,35,6.1,5.12,6.03,1,"Afternoon Peak"
"1","0","1",0.52,1,24,25,6.1,5.12,6.03,1,"Afternoon Peak"
"1","0","1",0.56,5,19,24,4.22,1.82,8.71,1,"Evening"
"1","0","1",0.56,4,15,19,4.22,1.16,10.72,1,"Evening"
"1","0","1",0.52,8,12,20,3.28,3.14,0,1,"Evening"
"1","0","1",0.56,1,16,17,3.28,1.16,0,1,"Evening"
"1","0","1",0.6,2,4,6,3.28,-0.819999999999999,12.73,1,"Late Night"
"1","0","1",0.69,2,2,4,2.34,-0.819999999999999,8.71,1,"Late Night"
"1","0","1",0.75,0,2,2,2.34,1.16,6.03,1,"Late Night"
"1","0","1",0.72,1,3,4,2.34,1.82,0,1,"Late Night"
"1","0","1",0.75,0,1,1,1.4,-0.819999999999999,6.7,1,"Early Morning"
"1","0","1",0.75,0,1,1,1.4,-0.819999999999999,6.7,1,"Early Morning"
"1","0","1",0.8,0,4,4,2.34,-0.16,6.7,1,"Morning Peak"
"1","0","1",0.8,1,4,5,1.4,-2.14,10.72,1,"Morning Peak"
"1","0","1",0.87,3,20,23,3.28,-0.16,10.72,1,"Morning Peak"
"1","0","1",0.81,31,12,43,4.22,-0.16,16.75,1,"Midday"
"1","0","1",0.7,43,42,85,6.1,3.8,10.72,1,"Midday"
"1","0","1",0.75,25,41,66,6.1,1.82,20.1,1,"Midday"
"1","0","1",0.7,40,39,79,7.04,3.8,16.75,1,"Midday"
"1","0","1",0.61,41,45,86,7.98,5.12,16.75,1,"Midday"
"1","0","1",0.61,43,48,91,7.98,5.78,12.73,1,"Midday"
"1","0","1",0.57,35,51,86,8.92,7.76,6.7,1,"Midday"
"1","0","1",0.61,11,33,44,7.98,5.78,8.71,1,"Afternoon Peak"
"1","0","1",0.7,7,23,30,7.04,5.12,12.73,1,"Afternoon Peak"
"1","0","1",0.57,2,14,16,7.04,5.78,8.71,1,"Afternoon Peak"
"1","0","1",0.49,8,18,26,7.04,5.78,6.03,1,"Evening"
"1","0","1",0.56,4,15,19,6.1,3.8,8.71,1,"Evening"
"1","0","1",0.61,2,15,17,5.16,1.82,10.72,1,"Evening"
"1","0","1",0.65,2,14,16,4.22,1.82,8.71,1,"Evening"
"1","1","1",0.75,5,6,11,2.34,-0.819999999999999,10.72,0,"Late Night"
"1","1","1",0.56,3,7,10,5.16,1.82,12.73,0,"Late Night"
"1","1","1",0.46,2,5,7,7.98,5.12,14.74,0,"Late Night"
"1","1","1",0.46,0,2,2,7.98,3.8,20.1,0,"Late Night"
"1","1","1",0.42,0,4,4,7.98,3.8,26.13,0,"Early Morning"
"1","1","1",0.45,0,4,4,7.04,3.8,18.76,0,"Early Morning"
"1","1","1",0.45,2,17,19,7.04,5.12,12.73,0,"Morning Peak"
"1","1","1",0.45,5,13,18,7.04,5.78,8.71,0,"Morning Peak"
"1","1","1",0.46,24,38,62,7.98,3.8,20.1,0,"Morning Peak"
"1","1","1",0.42,31,39,70,7.98,3.14,34.84,0,"Midday"
"1","1","1",0.46,40,51,91,7.98,3.14,38.86,0,"Midday"
"1","1","1",0.43,34,66,100,8.92,5.12,30.82,0,"Midday"
"1","1","1",0.4,57,83,140,9.86,9.74,20.1,0,"Midday"
"1","1","1",0.4,73,80,153,9.86,9.74,22.11,0,"Midday"
"1","1","1",0.4,26,105,131,9.86,9.74,16.75,0,"Midday"
"1","1","1",0.43,28,69,97,8.92,5.78,18.76,0,"Midday"
"1","1","1",0.46,30,67,97,7.98,5.12,14.74,0,"Afternoon Peak"
"1","1","1",0.49,21,54,75,7.04,5.78,6.03,0,"Afternoon Peak"
"1","1","1",0.65,16,49,65,6.1,5.12,6.03,0,"Afternoon Peak"
"1","1","1",0.56,14,42,56,6.1,5.12,6.03,0,"Evening"
"1","1","1",0.7,10,39,49,4.22,3.8,0,0,"Evening"
"1","1","1",0.7,5,22,27,4.22,3.8,0,0,"Evening"
"1","1","1",0.7,4,25,29,4.22,1.82,6.7,0,"Evening"
"1","0","1",0.7,3,9,12,4.22,1.16,10.72,0,"Late Night"
"1","0","1",0.7,0,6,6,4.22,1.82,8.71,0,"Late Night"
"1","0","1",0.7,2,2,4,4.22,1.82,8.71,0,"Late Night"
"1","0","2",0.61,0,3,3,6.1,3.14,14.74,0,"Late Night"
"1","0","2",0.65,0,3,3,6.1,3.14,14.74,0,"Late Night"
"1","0","2",0.64,0,8,8,6.1,1.82,18.76,0,"Early Morning"
"1","0","2",0.61,0,35,35,6.1,1.82,20.1,0,"Early Morning"
"1","0","2",0.65,1,79,80,6.1,3.14,18.76,0,"Morning Peak"
"1","0","2",0.65,9,155,164,6.1,3.8,10.72,0,"Morning Peak"
"1","0","3",0.66,19,85,104,7.04,5.78,6.7,0,"Morning Peak"
"1","0","2",0.66,13,47,60,7.04,5.78,6.03,0,"Midday"
"1","0","3",0.66,6,24,30,7.04,5.78,6.7,0,"Midday"
"1","0","3",0.81,8,16,24,6.1,5.12,6.03,0,"Midday"
"1","0","3",0.87,1,19,20,6.1,3.8,8.71,0,"Midday"
"1","0","3",0.82,0,14,14,11.74,11.72,26.13,0,"Midday"
"1","0","3",0.82,2,17,19,11.74,11.72,26.13,0,"Midday"
"1","0","3",0.88,2,44,46,12.68,13.04,22.11,0,"Midday"
"1","0","3",0.87,6,109,115,10.8,11.06,8.71,0,"Afternoon Peak"
"1","0","1",0.87,9,126,135,9.86,9.74,18.76,0,"Afternoon Peak"
"1","0","1",0.87,3,87,90,7.98,5.78,10.72,0,"Afternoon Peak"
"1","0","1",0.93,3,66,69,7.04,5.78,6.03,0,"Evening"
"1","0","1",0.87,11,52,63,7.04,5.78,6.03,0,"Evening"
"1","0","1",0.87,3,29,32,7.04,5.78,6.03,0,"Evening"
"1","0","1",0.93,2,24,26,6.1,3.8,8.71,0,"Evening"
"1","0","1",0.87,0,10,10,7.04,5.12,10.72,0,"Late Night"
"1","0","1",0.76,0,12,12,7.04,5.12,10.72,0,"Late Night"
"1","0","1",0.61,0,7,7,7.04,3.8,16.75,0,"Late Night"
"1","0","1",0.61,0,4,4,7.04,3.8,16.75,0,"Late Night"
"1","0","1",0.57,0,9,9,7.04,3.14,24.12,0,"Early Morning"
"1","0","1",0.57,1,42,43,7.04,3.8,16.75,0,"Early Morning"
"1","0","1",0.57,4,106,110,7.04,3.8,16.75,0,"Morning Peak"
"1","0","1",0.57,11,206,217,7.04,3.14,24.12,0,"Morning Peak"
"1","0","1",0.57,18,171,189,7.04,3.8,22.11,0,"Morning Peak"
"1","0","1",0.57,12,84,96,7.98,5.12,14.74,0,"Midday"
"1","0","1",0.46,18,93,111,8.92,5.78,24.12,0,"Midday"
"1","0","1",0.46,32,108,140,7.98,3.14,36.85,0,"Midday"
"1","0","1",0.39,24,135,159,7.98,3.14,30.82,0,"Midday"
"1","0","1",0.39,24,96,120,7.04,3.14,26.13,0,"Midday"
"1","0","1",0.36,16,101,117,7.04,3.14,28.14,0,"Midday"
"1","0","1",0.36,23,144,167,6.1,1.82,28.14,0,"Midday"
"1","0","1",0.38,25,225,250,5.16,1.82,16.75,0,"Afternoon Peak"
"1","0","1",0.38,10,159,169,4.22,-0.819999999999999,22.11,0,"Afternoon Peak"
"1","0","1",0.41,16,135,151,3.28,-0.819999999999999,16.75,0,"Afternoon Peak"
"1","0","1",0.41,9,70,79,3.28,-0.819999999999999,14.74,0,"Evening"
"1","0","1",0.44,7,63,70,2.34,-0.819999999999999,8.71,0,"Evening"
"1","0","1",0.44,2,31,33,2.34,-0.16,6.7,0,"Evening"
"1","0","1",0.44,3,36,39,2.34,-2.14,16.75,0,"Evening"
"1","0","2",0.47,4,24,28,2.34,-0.819999999999999,12.73,0,"Late Night"
"1","0","1",0.47,0,15,15,2.34,-2.14,14.74,0,"Late Night"
"1","0","1",0.51,0,3,3,1.4,-0.819999999999999,6.7,0,"Late Night"
"1","0","1",0.55,0,2,2,1.4,-2.8,12.73,0,"Late Night"
"1","0","1",0.55,1,2,3,1.4,-2.14,10.72,0,"Late Night"
"1","0","1",0.55,0,10,10,1.4,-0.819999999999999,6.7,0,"Early Morning"
"1","0","1",0.59,2,39,41,1.4,1.16,0,0,"Early Morning"
"1","0","1",0.64,2,104,106,0.459999999999999,-2.14,6.03,0,"Morning Peak"
"1","0","2",0.64,3,207,210,1.4,1.16,0,0,"Morning Peak"
"1","0","2",0.64,15,155,170,1.4,-2.14,8.71,0,"Morning Peak"
"1","0","2",0.64,13,97,110,2.34,-0.819999999999999,10.72,0,"Midday"
"1","0","2",0.6,23,99,122,3.28,1.16,6.03,0,"Midday"
"1","0","2",0.56,12,118,130,4.22,1.82,6.7,0,"Midday"
"1","0","2",0.52,36,95,131,5.16,3.14,6.7,0,"Midday"
"1","0","2",0.52,30,112,142,6.1,5.78,0,0,"Midday"
"1","0","2",0.52,27,150,177,6.1,5.12,6.03,0,"Midday"
"1","0","1",0.52,22,155,177,6.1,3.8,10.72,0,"Midday"
"1","0","1",0.61,14,226,240,6.1,3.8,10.72,0,"Afternoon Peak"
"1","0","1",0.56,15,192,207,6.1,3.8,8.71,0,"Afternoon Peak"
"1","0","1",0.56,11,124,135,6.1,5.12,6.7,0,"Afternoon Peak"
"1","0","1",0.65,8,88,96,5.16,3.14,6.7,0,"Evening"
"1","0","2",0.61,8,60,68,5.16,3.14,8.71,0,"Evening"
"1","0","1",0.65,7,48,55,5.16,3.14,8.71,0,"Evening"
"1","0","1",0.65,1,44,45,6.1,3.8,10.72,0,"Evening"
"1","0","1",0.7,4,26,30,5.16,3.14,8.71,0,"Late Night"
"1","0","1",0.65,9,11,20,4.22,3.14,6.03,0,"Late Night"
"1","0","1",0.7,2,10,12,3.28,1.16,6.7,0,"Late Night"
"1","0","1",0.7,0,6,6,3.28,1.16,6.7,0,"Late Night"
"1","0","1",0.7,0,2,2,3.28,1.16,6.03,0,"Late Night"
"1","0","1",0.75,0,10,10,2.34,1.16,6.03,0,"Early Morning"
"1","0","1",0.7,1,31,32,3.28,1.16,6.03,0,"Early Morning"
"1","0","1",0.75,3,92,95,3.28,1.16,6.03,0,"Morning Peak"
"1","0","2",0.75,12,193,205,3.28,1.16,6.03,0,"Morning Peak"
"1","0","1",0.75,19,175,194,4.22,3.8,0,0,"Morning Peak"
"1","0","1",0.65,10,108,118,6.1,3.14,16.75,0,"Midday"
"1","0","1",0.66,45,126,171,7.04,5.12,12.73,0,"Midday"
"1","0","1",0.57,38,159,197,7.04,5.78,8.71,0,"Midday"
"1","0","2",0.53,53,154,207,8.92,7.1,8.71,0,"Midday"
"1","0","2",0.47,67,178,245,10.8,11.06,6.03,0,"Midday"
"1","0","1",0.44,56,236,292,11.74,11.72,0,0,"Midday"
"1","0","1",0.47,36,247,283,11.74,11.72,12.73,0,"Midday"
"1","0","1",0.54,54,188,242,9.86,9.74,10.72,0,"Afternoon Peak"
"1","0","1",0.62,19,163,182,8.92,7.1,8.71,0,"Afternoon Peak"
"1","0","2",0.49,16,96,112,7.98,3.8,28.14,0,"Afternoon Peak"
"1","0","2",0.66,16,75,91,7.98,7.1,6.7,0,"Evening"
"1","0","2",0.66,11,84,95,8.92,7.76,6.7,0,"Evening"
"1","0","2",0.71,7,78,85,7.98,5.78,10.72,0,"Evening"
"1","0","2",0.66,13,60,73,8.92,5.78,16.75,0,"Evening"
"1","0","2",0.62,7,37,44,9.86,9.74,22.11,1,"Late Night"
"1","0","2",0.62,4,31,35,10.8,11.06,18.76,1,"Late Night"
"1","0","2",0.62,1,27,28,10.8,11.06,18.76,1,"Late Night"
"1","0","2",0.62,1,17,18,10.8,11.06,18.76,1,"Late Night"
"1","0","1",0.71,1,9,10,9.86,9.74,14.74,1,"Late Night"
"1","0","2",0.76,1,0,1,8.92,7.1,14.74,1,"Early Morning"
"1","0","2",0.71,1,5,6,10.8,11.06,6.03,1,"Early Morning"
"1","0","3",0.76,6,13,19,9.86,9.74,0,1,"Morning Peak"
"1","0","1",0.81,7,42,49,7.98,5.78,8.71,1,"Morning Peak"
"1","0","1",0.76,18,72,90,9.86,9.74,0,1,"Morning Peak"
"1","0","1",0.76,20,108,128,10.8,11.06,10.72,1,"Midday"
"1","0","1",0.71,65,152,217,11.74,11.72,10.72,1,"Midday"
"1","0","1",0.39,93,180,273,16.44,17,20.1,1,"Midday"
"1","0","1",0.42,108,205,313,15.5,15.68,32.83,1,"Midday"
"1","0","1",0.51,115,185,300,13.62,13.7,22.11,1,"Midday"
"1","0","1",0.47,89,164,253,13.62,13.7,32.83,1,"Midday"
"1","0","1",0.51,52,143,195,12.68,13.04,26.13,1,"Midday"
"1","0","1",0.54,28,101,129,11.74,11.72,12.73,1,"Afternoon Peak"
"1","0","1",0.54,13,80,93,11.74,11.72,8.71,1,"Afternoon Peak"
"1","0","1",0.54,19,73,92,11.74,11.72,14.74,1,"Afternoon Peak"
"1","0","1",0.54,8,63,71,11.74,11.72,14.74,1,"Evening"
"1","0","1",0.58,2,50,52,10.8,11.06,12.73,1,"Evening"
"1","0","1",0.62,2,36,38,9.86,9.74,8.71,1,"Evening"
"1","0","1",0.66,4,27,31,8.92,9.08,0,1,"Evening"
"1","0","1",0.66,5,43,48,8.92,9.08,0,1,"Late Night"
"1","0","1",0.66,15,78,93,8.92,7.1,8.71,1,"Late Night"
"1","0","1",0.76,16,59,75,7.04,7.1,0,1,"Late Night"
"1","0","1",0.81,11,41,52,6.1,5.78,0,1,"Late Night"
"1","0","1",0.81,0,8,8,5.16,3.8,6.03,1,"Late Night"
"1","0","1",0.81,0,5,5,5.16,3.14,6.7,1,"Early Morning"
"1","0","1",0.93,1,1,2,4.22,1.82,8.71,1,"Early Morning"
"1","0","1",0.93,1,6,7,4.22,1.16,10.72,1,"Morning Peak"
"1","0","1",0.87,4,10,14,4.22,1.82,6.7,1,"Morning Peak"
"1","0","1",0.93,13,27,40,4.22,1.82,6.7,1,"Morning Peak"
"1","0","1",0.81,18,52,70,6.1,5.12,6.7,1,"Midday"
"1","0","1",0.76,40,98,138,7.98,5.78,8.71,1,"Midday"
"1","0","1",0.62,58,143,201,10.8,11.06,18.76,1,"Midday"
"1","0","1",0.58,82,141,223,11.74,11.72,18.76,1,"Midday"
"1","0","1",0.54,120,147,267,12.68,13.04,20.1,1,"Midday"
"1","0","1",0.51,101,164,265,13.62,13.7,20.1,1,"Midday"
"1","0","2",0.54,68,147,215,12.68,13.04,20.1,1,"Midday"
"1","0","2",0.48,36,75,111,14.56,15.02,10.72,1,"Afternoon Peak"
"1","0","3",0.59,25,81,106,13.62,13.7,16.75,1,"Afternoon Peak"
"1","0","3",0.67,20,85,105,11.74,11.72,26.13,1,"Afternoon Peak"
"1","0","2",0.62,25,58,83,12.68,13.04,20.1,1,"Evening"
"1","0","2",0.67,10,61,71,12.68,13.04,16.75,1,"Evening"
"1","0","1",0.55,13,53,66,13.62,13.7,28.14,1,"Evening"
"1","0","1",0.51,4,25,29,12.68,13.04,20.1,1,"Evening"
"1","1","1",0.4,8,31,39,10.8,11.06,30.82,0,"Late Night"
"1","1","1",0.43,1,11,12,8.92,5.78,28.14,0,"Late Night"
"1","1","1",0.34,1,6,7,8.92,5.12,30.15,0,"Late Night"
"1","1","1",0.45,0,4,4,5.16,1.16,22.11,0,"Late Night"
"1","1","1",0.45,1,3,4,5.16,1.16,22.11,0,"Early Morning"
"1","1","1",0.41,0,14,14,4.22,-0.819999999999999,26.13,0,"Early Morning"
"1","1","1",0.32,0,16,16,3.28,-2.14,26.13,0,"Morning Peak"
"1","1","1",0.35,2,51,53,3.28,-0.819999999999999,16.75,0,"Morning Peak"
"1","1","1",0.35,15,53,68,3.28,1.16,0,0,"Morning Peak"
"1","1","1",0.35,20,89,109,4.22,-0.16,18.76,0,"Midday"
"1","1","1",0.35,33,142,175,4.22,-2.14,32.83,0,"Midday"
"1","1","1",0.36,41,161,202,5.16,1.82,16.75,0,"Midday"
"1","1","1",0.36,26,150,176,6.1,1.82,20.1,0,"Midday"
"1","1","1",0.36,10,141,151,6.1,1.82,28.14,0,"Midday"
"1","1","1",0.38,29,139,168,5.16,-0.16,30.15,0,"Midday"
"1","1","1",0.35,10,144,154,4.22,-0.819999999999999,28.14,0,"Midday"
"1","1","1",0.35,17,136,153,4.22,-0.819999999999999,26.13,0,"Afternoon Peak"
"1","1","1",0.33,13,113,126,4.22,-0.16,16.75,0,"Afternoon Peak"
"1","1","1",0.38,4,89,93,3.28,-0.819999999999999,14.74,0,"Afternoon Peak"
"1","1","1",0.41,5,83,88,3.28,-0.819999999999999,14.74,0,"Evening"
"1","1","2",0.41,3,63,66,3.28,-2.14,22.11,0,"Evening"
"1","1","2",0.44,3,36,39,2.34,-2.14,18.76,0,"Evening"
"1","1","1",0.44,2,32,34,2.34,-2.14,16.75,0,"Evening"
"1","0","1",0.51,0,13,13,1.4,-2.8,16.75,0,"Late Night"
"1","0","1",0.55,1,5,6,0.459999999999999,-4.12,14.74,0,"Late Night"
"1","0","1",0.51,0,3,3,0.459999999999999,-4.78,16.75,0,"Late Night"
"1","0","1",0.55,0,2,2,-0.48,-6.76,18.76,0,"Late Night"
"1","0","1",0.55,0,5,5,-0.48,-6.1,16.75,0,"Late Night"
"1","0","1",0.54,0,12,12,-1.42,-6.76,12.73,0,"Early Morning"
"1","0","1",0.59,4,81,85,-1.42,-8.08,18.76,0,"Early Morning"
"1","0","1",0.59,2,168,170,-1.42,-8.08,16.75,0,"Morning Peak"
"1","0","1",0.55,5,349,354,-0.48,-6.76,18.76,0,"Morning Peak"
"1","0","1",0.5,8,145,153,-0.48,-6.76,18.76,0,"Morning Peak"
"1","0","1",0.47,5,55,60,-0.48,-8.08,30.82,0,"Midday"
"1","0","1",0.37,12,63,75,0.459999999999999,-6.76,34.84,0,"Midday"
"1","0","1",0.37,4,70,74,0.459999999999999,-6.76,34.84,0,"Midday"
"1","0","1",0.34,5,68,73,0.459999999999999,-8.08,44.22,0,"Midday"
"1","0","1",0.43,7,72,79,-0.48,-8.08,34.84,0,"Midday"
"1","0","1",0.37,9,68,77,-0.48,-8.08,28.14,0,"Midday"
"1","0","1",0.39,7,129,136,-1.42,-10.06,38.86,0,"Midday"
"1","0","1",0.26,4,241,245,-1.42,-8.74,30.82,0,"Afternoon Peak"
"1","0","1",0.26,10,214,224,-1.42,-10.06,34.84,0,"Afternoon Peak"
"1","0","1",0.28,4,152,156,-2.36,-10.06,28.14,0,"Afternoon Peak"
"1","0","1",0.33,0,115,115,-2.36,-8.08,16.75,0,"Evening"
"1","0","1",0.36,2,66,68,-3.3,-8.74,14.74,0,"Evening"
"1","0","1",0.46,0,33,33,-3.3,-8.74,16.75,0,"Evening"
"1","0","1",0.46,0,18,18,-3.3,-10.72,26.13,0,"Evening"
"1","0","1",0.42,0,9,9,-4.24,-12.04,22.11,0,"Late Night"
"1","0","1",0.38,0,3,3,-6.12,-14.02,20.1,0,"Late Night"
"1","0","1",0.34,0,1,1,-7.06,-14.68,18.76,0,"Late Night"
"1","0","1",0.34,0,1,1,-7.06,-14.68,18.76,0,"Late Night"
"1","0","1",0.41,0,2,2,-7.06,-12.7,12.73,0,"Late Night"
"1","0","1",0.41,0,14,14,-7.06,-12.7,12.73,0,"Early Morning"
"1","0","1",0.41,0,59,59,-7.06,-12.7,10.72,0,"Early Morning"
"1","0","1",0.44,1,151,152,-7.06,-12.7,12.73,0,"Morning Peak"
"1","0","1",0.44,5,310,315,-7.06,-12.04,8.71,0,"Morning Peak"
"1","0","1",0.45,7,173,180,-6.12,-12.04,8.71,0,"Morning Peak"
